Unnamed: 0, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound
8385,443,50448,6,115,1,2,0,0,0,0,0,0,0,0,0,0,0,26086.95652,57.5,78.48885271,113,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,8695.652174,17391.30435,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,1023,1018,0,20,0,0,0,0,0,0,0,0,1
48,465,50521,6,13170,1,5,0,74,0,0,0,0,37,0,14.8,20.26573463,5618.830676,455.5808656,2634,5742.591967,12906,2,0,0,0,0,0,13020,3255,6434.195883,12906,2,0,0,0,0,20,100,75.93014427,379.6507213,0,37,10.57142857,18.05415135,325.952381,0,0,0,0,0,1,1,0,5,12.33333333,0,14.8,20,0,0,0,0,0,0,1,0,5,74,246,255,0,20,0,0,0,0,0,0,0,0,1
10919,50521,465,6,39876,1,2,0,0,0,0,0,0,0,0,0,0,0,75.23322299,19938,28193.76158,39874,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,25.077741,50.15548199,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,255,0,0,20,0,0,0,0,0,0,0,0,0
13114,55242,53,17,20696,2,2,70,204,35,35,35,0,102,102,102,0,13239.27329,193.2740626,6898.666667,11944.51105,20691,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,40,40,96.63703131,96.63703131,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0
310,50542,443,6,122536,26,31,1658,13160,323,0,63.76923077,97.27746201,2920,0,424.516129,892.2383789,120927.7274,465.1694196,2188.142857,6527.757753,26635,0,122536,4901.44,10198.93797,28870,1,95707,3190.233333,8464.517021,32106,0,0,0,0,0,544,644,212.1825423,252.9868773,0,2920,255.4827586,675.7175586,456594.219,0,0,0,0,1,0,0,0,1,259.9649123,63.76923077,424.516129,544,0,0,0,0,0,0,26,1658,31,13160,65535,2049,12,20,0,0,0,0,0,0,0,0,0
14739,54652,53,17,20803,2,2,70,204,35,35,35,0,102,102,102,0,13171.17723,192.2799596,6934.333333,12005.4215,20797,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,96.13997981,96.13997981,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0
13742,54652,53,17,44878,2,2,70,204,35,35,35,0,102,102,102,0,6105.441419,89.13053166,14959.33333,25905.12923,44872,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,44.56526583,44.56526583,35,102,61.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,77.25,35,102,40,0,0,0,0,0,0,2,70,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0
323,50543,443,6,118462,26,31,1660,13714,324,0,63.84615385,97.49079641,2920,0,442.3870968,887.70388,129780.0138,481.1669565,2115.392857,6589.944336,26773,1,118462,4738.48,10275.90253,28855,1,91514,3050.466667,8117.737007,28971,1,0,0,0,0,544,644,219.4796644,261.6872921,0,2920,265.0689655,675.0681281,455716.9776,0,0,0,0,1,0,0,0,1,269.7192982,63.84615385,442.3870968,544,0,0,0,0,0,0,26,1660,31,13714,65535,2049,12,20,0,0,0,0,0,0,0,0,0
50,50518,80,6,41106,1,1,0,0,0,0,0,0,0,0,0,0,0,48.65469761,41106,0,41106,41106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,24.32734881,24.32734881,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,258,238,0,20,0,0,0,0,0,0,0,0,0
15560,80,50518,6,165,1,2,0,0,0,0,0,0,0,0,0,0,0,18181.81818,82.5,113.8441918,163,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6060.606061,12121.21212,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,238,258,0,20,0,0,0,0,0,0,0,0,1
54,50537,443,6,366257,1,3,0,62,0,0,0,0,31,0,20.66666667,17.89785834,169.2800411,10.92129297,122085.6667,211455.1134,366253,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,2.730323243,8.190969729,0,31,12.4,16.97939928,288.3,0,0,0,0,0,1,1,0,3,15.5,0,20.66666667,20,0,0,0,0,0,0,1,0,3,62,64189,30016,0,20,0,0,0,0,0,0,0,0,0
53,80,18164,6,105,1,1,0,0,0,0,0,0,0,0,0,0,0,19047.61905,105,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9523.809524,9523.809524,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,238,64,0,32,0,0,0,0,0,0,0,0,0
7985,18164,80,6,144,1,2,0,0,0,0,0,0,0,0,0,0,0,20833.33333,72,97.5807358,141,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,32,64,6944.444444,13888.88889,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,64,238,0,32,0,0,0,0,0,0,0,0,1
8447,443,50537,6,238,1,2,0,0,0,0,0,0,0,0,0,0,0,12605.04202,119,165.4629868,236,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,4201.680672,8403.361345,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,30016,0,0,20,0,0,0,0,0,0,0,0,1
56,25926,80,6,211,1,1,0,0,0,0,0,0,0,0,0,0,0,9478.672986,211,0,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4739.336493,4739.336493,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1
13110,80,25926,6,108,1,2,0,0,0,0,0,0,0,0,0,0,0,27777.77778,54,72.12489168,105,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,32,64,9259.259259,18518.51852,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0
58,443,50526,6,382,1,5,0,106,0,0,0,0,53,0,21.2,29.02929555,277486.911,15706.80628,76.4,102.2927172,201,1,0,0,0,0,0,181,45.25,86.50385348,175,1,0,0,0,0,20,100,2617.801047,13089.00524,0,53,15.14285714,25.86135193,668.8095238,0,0,0,0,0,1,1,0,5,17.66666667,0,21.2,20,0,0,0,0,0,0,1,0,5,106,26136,63520,0,20,0,0,0,0,0,0,0,0,1
12432,50526,443,6,32961,1,2,0,0,0,0,0,0,0,0,0,0,0,91.01665605,16480.5,23304.11819,32959,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,30.33888535,60.6777707,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,63520,34848,0,20,0,0,0,0,0,0,0,0,0
331,56113,443,6,70708254,20,26,1070,1152,176,0,53.5,66.04822799,118,0,44.30769231,42.85675604,31.42490267,0.650560541,1571294.533,8896991.854,58896174,0,70708254,3721487.053,13622936.02,58977954,0,70645954,2825838.16,11904509.01,58937183,1,1,0,0,0,400,520,0.282852409,0.367708132,0,176,48.25531915,53.11245988,2820.933395,0,0,1,0,0,1,0,0,1,49.30434783,53.5,44.30769231,400,0,0,0,0,0,0,20,1070,26,1152,254,398,11,20,281032,309400.229,499811,62253,35041934.5,33734989.02,58896174,11187695,0
65,64610,80,6,5329919,12,9,1694,4290,451,0,141.1666667,209.175365,1073,0,476.6666667,565.2572423,1122.718751,3.940022353,266495.95,1116776.368,5000988,2,328931,29902.81818,98633.0747,327292,2,5329787,666223.375,1755298.738,5001085,2,0,0,0,0,400,304,2.251441345,1.688581008,0,1073,272,419.3993437,175895.8095,0,0,0,0,1,0,0,0,0,284.952381,141.1666667,476.6666667,400,0,0,0,0,0,0,12,1694,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1
9404,65509,5060,17,3,2,0,836,0,418,418,418,0,0,0,0,0,278666666.7,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,418,418,418,0,0,0,0,0,0,0,0,0,0,0,627,418,0,64,0,0,0,0,0,0,2,836,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1
10444,65509,5060,17,3,2,0,836,0,418,418,418,0,0,0,0,0,278666666.7,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,418,418,418,0,0,0,0,0,0,0,0,0,0,0,627,418,0,64,0,0,0,0,0,0,2,836,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0
72,17134,80,6,5054597,8,7,1110,2146,555,0,138.75,256.9150777,1073,0,306.5714286,523.5703891,644.1660928,2.967595636,361042.6429,1336660.808,5004914,2,49683,7097.571429,18330.76709,48663,2,5054471,842411.8333,2039351.917,5005031,3,0,0,0,0,272,240,1.582717673,1.384877964,0,1073,203.5,387.8240151,150407.4667,0,0,0,0,1,0,0,0,0,217.0666667,138.75,306.5714286,272,0,0,0,0,0,0,8,1110,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1
74,24114,80,6,16269192,5,2,0,0,0,0,0,0,0,0,0,0,0,0.430261073,2711532,6641765.963,16268980,2,16269192,4067298,8134454.667,16268980,3,2,2,0,2,2,0,0,0,0,176,80,0.307329338,0.122931735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,0,0,0,0,0,0,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1
14330,58796,33390,6,167450,4,2,0,0,0,0,0,0,0,0,0,0,0,35.83159152,33490,74803.20569,167302,2,167450,55816.66667,96672.10642,167444,3,2,2,0,2,2,0,0,0,0,80,40,23.88772768,11.94386384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,0,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1
8597,55579,22,6,376399,5,2,0,0,0,0,0,0,0,0,0,0,0,18.59728639,62733.16667,153607.4263,376283,1,376399,94099.75,188196.8333,376395,1,2,2,0,2,2,0,0,0,0,136,64,13.28377599,5.313510397,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,136,0,0,0,0,0,0,5,0,2,0,259,247,0,20,0,0,0,0,0,0,0,0,1
61,80,50500,6,199,1,3,0,0,0,0,0,0,0,0,0,0,0,20100.50251,66.33333333,65.06407099,133,3,0,0,0,0,0,66,33,42.42640687,63,3,0,0,0,0,20,60,5025.125628,15075.37688,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,1959,256,0,20,0,0,0,0,0,0,0,0,1
13046,50500,80,6,54734,1,2,0,0,0,0,0,0,0,0,0,0,0,54.81053824,27367,38699.95413,54732,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,18.27017941,36.54035883,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,256,1959,0,20,0,0,0,0,0,0,0,0,0
63,80,50501,6,194,1,3,0,0,0,0,0,0,0,0,0,0,0,20618.5567,64.66666667,54.50076452,101,2,0,0,0,0,0,103,51.5,70.00357134,101,2,0,0,0,0,20,60,5154.639175,15463.91753,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,1892,250,0,20,0,0,0,0,0,0,0,0,1
9150,50501,80,6,54872,1,2,0,0,0,0,0,0,0,0,0,0,0,54.67269281,27436,38797.53487,54870,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,18.22423094,36.44846187,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,250,1892,0,20,0,0,0,0,0,0,0,0,0
67,56085,80,6,33182,1,1,0,0,0,0,0,0,0,0,0,0,0,60.27364234,33182,0,33182,33182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30.13682117,30.13682117,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,258,254,0,20,0,0,0,0,0,0,0,0,0
66,80,64610,6,224,1,1,0,0,0,0,0,0,0,0,0,0,0,8928.571429,224,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4464.285714,4464.285714,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0
11810,64610,80,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1500000,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,32,64,500000,1000000,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1
7333,80,56085,6,166,1,2,0,0,0,0,0,0,0,0,0,0,0,18072.28916,83,114.5512986,164,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,6024.096386,12048.19277,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,254,258,0,20,0,0,0,0,0,0,0,0,1
165,56107,443,6,53770284,9,2,246,92,46,0,27.33333333,21.3950929,46,46,46,0,6.285999903,0.204573961,5377028.4,16981637.75,53707601,1,53770284,6721285.5,18985350.93,53707601,1,2,2,0,2,2,1,0,0,0,180,40,0.167378696,0.037195266,0,46,32,20.10427363,404.1818182,0,0,1,0,0,1,0,0,0,34.90909091,27.33333333,46,180,0,0,0,0,0,0,9,246,2,92,257,250,5,20,62260,0,62260,62260,53707601,0,53707601,53707601,0
166,56046,443,6,53770722,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.709426777,0.185974814,5974524.667,17899940.85,53707685,0,53770722,7681531.714,20295639.1,53707685,0,2,2,0,2,2,1,0,0,0,160,40,0.148779851,0.037194963,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,256,261,4,20,62257,0,62257,62257,53707685,0,53707685,53707685,0
71,56133,443,6,33195,1,3,0,0,0,0,0,0,0,0,0,0,0,120.5000753,11065,18997.36582,33001,3,0,0,0,0,0,194,97,132.9360749,191,3,0,0,0,0,20,60,30.12501883,90.37505648,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,0,0,0,0,0,0,1,0,3,0,256,17358,0,20,0,0,0,0,0,0,0,0,0
70,56123,80,6,27953,1,1,0,0,0,0,0,0,0,0,0,0,0,71.54867098,27953,0,27953,27953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35.77433549,35.77433549,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,256,290,0,20,0,0,0,0,0,0,0,0,0
7911,80,56123,6,231,1,2,0,0,0,0,0,0,0,0,0,0,0,12987.01299,115.5,159.0990258,228,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,4329.004329,8658.008658,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,290,256,0,20,0,0,0,0,0,0,0,0,1
14551,443,56133,6,207,1,2,0,0,0,0,0,0,0,0,0,0,0,14492.75362,103.5,142.128463,204,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,4830.917874,9661.835749,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,17358,256,0,20,0,0,0,0,0,0,0,0,1
183,56120,443,6,53757069,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.710876834,0.186022047,5973007.667,17888771.71,53676378,1,53757069,7679581.286,20282701.43,53676378,1,2,2,0,2,2,1,0,0,0,160,40,0.148817637,0.037204409,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,255,246,4,20,77995,0,77995,77995,53676378,0,53676378,53676378,0
175,56116,443,6,53756266,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.710962142,0.186024825,5972918.444,17894704,53692114,1,53756266,7679466.571,20289683.54,53692114,1,3,3,0,3,3,1,0,0,0,160,40,0.14881986,0.037204965,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,254,246,4,20,62361,0,62361,62361,53692114,0,53692114,53692114,0
170,56108,443,6,53755372,9,2,246,92,46,0,27.33333333,21.3950929,46,46,46,0,6.28774367,0.204630711,5375537.2,16971253.33,53676549,1,53755372,6719421.5,18973564.29,53676549,1,3,3,0,3,3,1,0,0,0,180,40,0.167425127,0.037205584,0,46,32,20.10427363,404.1818182,0,0,1,0,0,1,0,0,0,34.90909091,27.33333333,46,180,0,0,0,0,0,0,9,246,2,92,258,254,5,20,77993,0,77993,77993,53676549,0,53676549,53676549,0
197,56114,443,6,54770479,8,2,215,92,46,0,26.875,22.82503325,46,46,46,0,5.605209332,0.182580109,6085608.778,18233293.94,54707711,2,54770479,7824354.143,20673630.12,54707711,2,3,3,0,3,3,1,0,0,0,160,40,0.146064087,0.036516022,0,46,32.09090909,21.08295304,444.4909091,0,0,1,0,0,1,0,0,0,35.3,26.875,46,160,0,0,0,0,0,0,8,215,2,92,255,250,4,20,62260,0,62260,62260,54707711,0,54707711,54707711,0
